id	key	name	category	vanilla_owner	provinces
668	STATE_668	The Moluccas	pastoral	INS	1351 1419 1437 1574 7369 7413 7557 10141 10342 10409 13760
669	STATE_669	West Papua	pastoral	INS	1546 1602 1617 1629 4468 4509 4524 4552 4593 7269 7487 7512 7529 7542 7570 7585 7627 8235 8250 10369 10396 10436 10505 10990 12315 12371 12386 12457 13754 13756 13757
670	STATE_670	Laos	pastoral	FRA	1362 1374 1390 1464 1507 1520 1563 1577 1592 4260 4339 4529 4539 4554 4568 4613 7075 7103 7218 7356 7426 7909 7974 9961 9988 10103 10195 10238 10326 10330 10413 10453 10456 10496 10776 12210 12332 12392 12433
671	STATE_671	Tonkin	town	FRA	1073 1157 1185 1248 1302 4075 4119 4255 4379 4397 7015 7093 7229 7280 7518 9948 10016 10075 10129 10137 10180 10309 11909 11936 12008 12048 12065 12075 12297
672	STATE_672	Sumatra	town	INS	1246 1274 1277 1313 1332 1342 1345 1373 1401 1428 1460 1533 1648 4211 4276 4320 4361 4364 4381 4446 4652 7308 7327 7368 7384 7396 7440 7463 7658 7673 8360 10150 10194 10209 10225 10294 10322 10354 10382 10509 10522 12126 12138 12165 12168 12181 12184 12209 12212 12268 12296 12302 12343 12415 12488 13755 13758 13759 13761 13763 13765 13766 13767 13768 13836
673	STATE_673	Sulawesi	town	INS	1098 1289 1484 1505 1518 1561 1589 4262 4307 4308 4349 4493 4537 4564 7311 7336 7598 10153 10169 10197 10222 10263 10450 10464 12330 12358 12444 13753
674	STATE_674	Central Australia	wasteland	AST	1498 1511 1540 2133 2177 2186 2201 2205 2221 2223 4645 5125 5138 5170 5206 7579 7608 7623 8134 8152 8155 8206 8237 10336 10473 10936 10950 10955 10971 10979 10991 11013 12323 12904 12906 12912 12915 12926 12936 12992 12993 13438
675	STATE_675	Al Hajara	wasteland	IRQ	1631 4951 10744 12879
676	STATE_676	Mosul	town	IRQ	1600 1938 3916 5014 6826 8123 10106 10793 10804 10811 12372
677	STATE_677	Aleppo	town	FRA	1056 1072 1088 7140 7671 10087 12029 12473
678	STATE_678	Rub al Khali	wasteland	SAU	4932 5081 8030 8051 8118 10870 12740 12768
679	STATE_679	Hejaz	pastoral	SAU	1033 1923 2027 2033 2090 2095 4981 5006 5037 7934 8073 8092 10748 10786 10835 12101 12758 12883
680	STATE_680	Deir-az-Zur	wasteland	FRA	901 1549 1578 1606 1634 2013 3942 6883 7513 10383 10882 12316 12442
681	STATE_681	Cape	town	SAF	1509 4528 4822 10415 10442 10697 12419 12547 12589 12692 13238 13239 13706 13707 13709 13716
682	STATE_682	Northern Ontario	rural	CAN	602 777 1299 1769 1782 4775 4784 4869 4875 6510 7366 7794 7899 9467 9480 9740 10621 10718 11571 12278 12582 12701 13094
683	STATE_683	Northeastern Canada	wasteland	CAN	761 763 2947 3736 4753 5239 6728 7185 7782 9615 10585 10605 10721
684	STATE_684	Caroline Islands	small_island	JAP	2489 13027 13028 13029 13030 13031 13032 13033 13034 13035 13036
685	STATE_685	Panama Canal	enclave	USA	7617
686	STATE_686	Puerto Rico	rural	USA	1440 4155
687	STATE_687	British Guyana	pastoral	ENG	4982 8107
688	STATE_688	Chaco Boreal	pastoral	PAR	2195 2209 5165 8203 10973 13566 13573 13575
689	STATE_689	Jamaica	town	ENG	12304 12477
690	STATE_690	Northern Bahamas	tiny_island	ENG	4647 7245 10254
691	STATE_691	Trinidad	rural	ENG	3284 13012
692	STATE_692	Windward Islands	small_island	ENG	379 11106 11350 13009
693	STATE_693	Southern Bahamas	tiny_island	ENG	1513 10440
694	STATE_694	French Caribbean	rural	FRA	177 9377 13084
695	STATE_695	Curacao	rural	HOL	153
696	STATE_696	Bermuda	small_island	ENG	13010
697	STATE_697	Madeira	small_island	POR	3118
698	STATE_698	Azores	small_island	POR	1751
699	STATE_699	Rio de Oro	wasteland	SPR	4920 5012 7979 8038 8111 10875 13464 13465 13466 13467 13468 13469 13471 13472
700	STATE_700	Sierra Leone	pastoral	ENG	2038 2094 13224
701	STATE_701	Gambia	enclave	ENG	4989
702	STATE_702	Cape Verde	small_island	POR	13014
703	STATE_703	Ascension	tiny_island	ENG	13013
704	STATE_704	Saint Helena	tiny_island	ENG	13016 13881
705	STATE_705	Sao Tome	tiny_island	POR	13015
706	STATE_706	Reunion	small_island	FRA	13017
707	STATE_707	Mauritius	small_island	ENG	13018
708	STATE_708	Comoro Islands	small_island	FRA	13072
709	STATE_709	Seychelles	small_island	ENG	2188
710	STATE_710	Diego Garcia	tiny_island	ENG	13019
711	STATE_711	Christmas Island	tiny_island	ENG	13005
712	STATE_712	Cocos Islands	tiny_island	ENG	13002
713	STATE_713	Kerguelen	tiny_island	FRA	2165
714	STATE_714	Heilungkiang	pastoral	MAN	1502 1545 1588 1645 1693 1732 1847 4506 4592 4649 4809 4876 7526 7582 7613 7767 7832 7848 7873 7894 7897 10368 10379 10675 10698 12485 12548 12618 13804
715	STATE_715	Liaoning	town	MAN	916 930 1499 1508 1558 1627 1638 3877 3978 4561 4633 4642 6893 7812 9831 10429 11836 11903 12337 12469 12478
716	STATE_716	Liaotung	city	MAN	836 846 892 964 987 3783 3839 3849 3895 3970 6804 6860 6910 6918 6951 6981 9781 9788 9835 9854 9885 11764 11771 11808 11815 13744
717	STATE_717	Sungkiang	pastoral	MAN	783 810 944 973 1571 3791 3815 3843 3944 4551 5427 6806 6811 6863 6964 7569 7670 9623 9766 9798 9897 10215 10376 10463 10503 10519 10521 11893 11906 12342 12355 12443 12482 12500
718	STATE_718	Ndkala	pastoral	BEL	1181 1950 2034 2073 2154 4941 6027 7161 10766 11934 12783 12808 12847 13426 13428 13429
719	STATE_719	Natal	city	SAF	1468 1494 1833 4584 4696 7576 13337 13338 13339 13340 13341 13718
720	STATE_720	South Georgia	tiny_island	ENG	10995
721	STATE_721	Portuguese Timor	pastoral	POR	1326 12178 12190 12206 13001
722	STATE_722	Petsamo	enclave	FIN	6012 6183 9140 11142
723	STATE_723	South Island	rural	NZL	2197 2203 2211 4819 5195 7839 8204 8212 8232 8241 10650 12632 12966 12974 12980 12988
724	STATE_724	Northern Malay	rural	SIA	1279 1281 1296 1308 1337 1366 1394 4275 4297 4312 4371 4388 4392 7236 10156 10158 10217 12122 12131 12201 12220 12230 12286 12292
725	STATE_725	Nauru	tiny_island	ENG	13038
726	STATE_726	Samoa	small_island	NZL	7290 13080
727	STATE_727	Line Islands	small_island	USA	13048 13049 13053
728	STATE_728	Guangzhouwan	enclave	FRA	11981
729	STATE_729	Macau	enclave	POR	4189
730	STATE_730	St Pierre and Miquelon	tiny_island	FRA	373
731	STATE_731	Southern Macedonia	town	OTT	895 936 966 3526 3844 3936 10163 11818 13868
732	STATE_732	Kokand	wasteland	SOV	1483 1675 1825 2058 4224 4316 4391 4467 4768 4923 5062 10408 10530 10660 12370 12511 12581 12583
733	STATE_733	Andaman	small_island	ENG	10321 12251 13838
734	STATE_734	Nendo	tiny_island	FRA	7390
735	STATE_735	Savoy	town	FRA	611 764 778 3764 3961 6609 6975 9603 9736 9745 11573
736	STATE_736	Istria	city	AUS	599 6626 11595 11735 13799 13841
737	STATE_737	Bismarck	rural	AST	1286 1301 1329 1361 4304 4332 4352 4421 7251 7324 7339 7352 7412 10166 10206 12222
738	STATE_738	Aru Islands	rural	INS	4579
739	STATE_739	Haida Gwaii	rural	CAN	1869
740	STATE_740	Vancouver Island	rural	CAN	1214 1420 7259 12259 12272
741	STATE_741	Cambodia	town	FRA	1324 1353 1620 4251 4302 4330 4359 4596 4639 7319 7376 7404 7432 7645 10134 10177 10204 10289 10317 10467 12167 12191 12260 12288 12447 12460 12475
742	STATE_742	Dushanbe	wasteland	SOV	1216 1384 1919 4542 7224 8027 10187 10417 12218 12250 12430 12805
743	STATE_743	West Banat	town	HUN	614 3614 6643 11787
744	STATE_744	Baden	town	CHI	1976 2006 4167 4256 4295 5092 7301 7406 7418 10257 12713
745	STATE_745	Oldenburg	large_town	JAP	1150 6851
747	STATE_747	Bloemfontein	city	OFS	5231 13240 13241 13244 13246 13247 13714
748	STATE_748	Northern Dobrudja	pastoral	CHI	1010 4141 4325 4431 9939 10763 11972
749	STATE_749	Suez	town	CHI	1099 1125 1153 1171 4105 4173 7007 7104 10044 11937 12019
750	STATE_750	South Kuril Islands	town	CHI	4041 4896 5030 7101 7201 7279 7434 10006 10304 10757 10822 12086 12414
751	STATE_751	Roma	pastoral	CHI	1999 2067 4375 4559 4937 7294 7965 8126 9966 10726 10841 12141 12819
752	STATE_752	Southern Nile	pastoral	CHI	1918 4999 7988 8104 10903 12724 12837
754	STATE_754	Gwalior	rural	XSM	1882 4536 4888 7270 10490 10787 10817 11448 12732 12815
755	STATE_755	Rewa	pastoral	XSM	2053 2099 7997 10750 10796 10834 10865 12846 12890
756	STATE_756	Oudh	wasteland	XSM	1778 2028 4783 5076 7727 7803 7971 8102 10770 10899 12596 12820
757	STATE_757	Malabar	rural	TIB	1991 2014 2098 4900 5033 8121 12807 13490 13491
758	STATE_758	Travancore	pastoral	TIB	1961 5042 5094 8029 10802 12784 12801
759	STATE_759	Bikaner	wasteland	SIK	1698 1838 1943 2074 4947 5736 10315 12524
760	STATE_760	Kru	rural	KRU	13205 13207 13208 13209 13210 13211 13212 13213 13214 13215 13217 13219 13221
761	STATE_761	Man	pastoral	MAN	1776 4745 4852 7697 7743 10541 10567 10612 10638 12537 12690 13150
762	STATE_762	Bong	rural	MND	1909 5039 13283
763	STATE_763	Central Africa	rural	WDD	13355
765	STATE_765	Kailahun	pastoral	KOY	13225 13227 13231 13233 13234
766	STATE_766	Koinadugu (Russian Empire)	rural	RUS	3701 3704 6727 6743 13679 13680 13682
767	STATE_767	Bombali	pastoral	MNH	13222 13226 13228 13229 13230 13232 13235
768	STATE_768	Togo	rural	DAH	1951 12843 13669
769	STATE_769	Benin	rural	DAH	10919 12762 12874
770	STATE_770	Niger	rural	DDI	1975 2056 12707
771	STATE_771	Northern Mali	rural	TUG	1115 2068 10725 10868 13372 13373 13374 13450
772	STATE_772	Burkina Faso	rural	MOS	2001 7950 7983 8071 10836 12851
773	STATE_773	Guinea	rural	MNH	13387
774	STATE_774	Mali	pastoral	FRA	1473 1883 1993 2081 3123 3181 4897 4902 4978 5136 7919 7963 9152 13352 13354 13356 13357 13358 13359 13360 13361
775	STATE_775	Vrede	rural	OFS	12064 13250 13252 13253 13254 13255 13256 13703 13704
776	STATE_776	Adam Kok se Land	rural	OFS	13236 13237 13242 13243 13257
779	STATE_779	Setsoto	pastoral	FRA	5070 8122 10762 10803 13220 13278 13346 13348
780	STATE_780	Winburg	rural	OFS	13245 13248 13249 13251
783	STATE_783	Thaba Bosiu	rural	SOT	4556 13258 13260 13261 13262 13265 13267 13269
784	STATE_784	Basutoland	rural	SOT	13259 13263 13266 13268 13270 13717
785	STATE_785	Vatican City	town	FRA	454 3402 3447 6585 9561 11420 11549
787	STATE_787	San Marino	rural	RAJ	1910 2041 2084 10821
788	STATE_788	Senari	rural	KOG	5013 8065 13271 13272 13273 13275 13276 13277 13279 13280 13281 13282 13284 13286 13287 13288 13289 13290 13291 13292 13293 13783 13784
790	STATE_790	Port-de-Paix	large_town	SPR	3729 3744 6749 9719 11707 13218
791	STATE_791	Sarata	rural	SPR	4024
792	STATE_792	Ankole	rural	NKO	13311 13312 13313 13314 13424
794	STATE_794	Anziku	pastoral	SPR	13223
795	STATE_795	Laristan	rural	POR	844 3846 3886 3926 6986 9869 11768 13366
796	STATE_796	West Aro	rural	ARO	13329 13330 13331
798	STATE_798	Opobo	rural	ARO	13332
800	STATE_800	Aro	rural	ARO	13333 13334 13335 13336
801	STATE_801	Schleswig (Hamburg)	large_city	HAM	9347
802	STATE_802	Schleswig (Lubeck)	large_city	LUB	11331
803	STATE_803	Schleswig (Oldenburg)	large_city	OLD	13664
804	STATE_804	Brandenburg (Anhalt)	megalopolis	ANH	6487 9560
805	STATE_805	Mecklenburg-Schwerin (Mecklenburg-Strelitz)	town	MKT	268
806	STATE_806	Hannover (Brunswick)	large_city	BRU	526 11468
807	STATE_807	Saxony (Saxony)	metropolis	SXY	573 6559 9441 9471 11481
808	STATE_808	Weser-Ems (Oldenburg)	city	OLD	241 336 13562
809	STATE_809	Weser-Ems (Bremen)	city	BRE	309
810	STATE_810	Westphalia (Schaumburg-Lippe)	large_city	SLP	405
811	STATE_811	Westphalia (Lippe)	large_city	LIP	3355
812	STATE_812	Westphalia (Waldeck-Pyrmont)	large_city	WLD	9443
813	STATE_813	Eastern Hesse (Hesse)	large_city	HES	589 6549 9486 11560
814	STATE_814	Eastern Hesse (Baden)	large_city	BDN	3574
815	STATE_815	Franken (Saxe-Meiningen)	city	SMN	13116
816	STATE_816	Franken (Saxe-Coburg and Gotha)	city	SCG	6421
817	STATE_817	Palatinate (Bavaria)	metropolis	BAV	563 3558 11547
818	STATE_818	Palatinate (Oldenburg)	metropolis	OLD	3423
819	STATE_819	Wurttemberg (Baden)	large_city	BDN	3530 3679 3692 6542 6568 6712 11640
820	STATE_820	Wurttemberg (Prussia)	large_city	PRU	6934 9517
821	STATE_821	Thuringia (Saxe-Weimar-Eisenach)	large_city	WEI	6524
822	STATE_822	Thuringia (Saxe-Coburg and Gotha)	large_city	SCG	13408
823	STATE_823	Thuringia (Saxe-Meiningen)	large_city	SMN	482
824	STATE_824	Thuringia (Saxe-Altenburg)	large_city	SAT	6501
825	STATE_825	Thuringia (Reuss Elder Line)	large_city	REU	9497
826	STATE_826	Thuringia (Reuss Younger Line)	large_city	RYL	538
827	STATE_827	Thuringia (Schwarzburg-Sondershausen)	large_city	SWS	3500
828	STATE_828	Thuringia (Schwarzburg-Rudolstadt)	large_city	SWR	425
829	STATE_829	West Bosnia (Croatia-Slavonia)	town	CRO	6614 6619 13880
830	STATE_830	Morava (Ottoman Empire)	town	OTT	3922 6940 9849 9874 9890 11832 13864
831	STATE_831	Ipek (Ottoman Empire)	rural	OTT	6913 13775 13776 13777
832	STATE_832	Ipek (Serbia)	rural	SER	937
833	STATE_833	Tarevo (Ottoman Empire)	city	OTT	878 893 9818 9862 13856 13857 13858
834	STATE_834	Moldova (Russian Empire)	rural	RUS	723 3724
835	STATE_835	Koinadugu (Romania)	rural	ROM	687
836	STATE_836	Northern Greece (Greece)	town	GRE	1106 1205 9916 11786 11895 12001
